id_dia,DescripcionDia,id_horario,fecha,hora_inicio,hora_fin
8662,Jueves,1,2048-01-30,08:30:00,18:00:00
8663,Viernes,1,2048-01-31,08:30:00,18:00:00
8664,Sabado,2,2048-02-01,08:30:00,13:00:00
8665,Domingo,2,2048-02-02,08:30:00,13:00:00
8666,Lunes,1,2048-02-03,08:30:00,18:00:00
8667,Martes,1,2048-02-04,08:30:00,18:00:00
8668,Miercoles,1,2048-02-05,08:30:00,18:00:00
8669,Jueves,1,2048-02-06,08:30:00,18:00:00
8670,Viernes,1,2048-02-07,08:30:00,18:00:00
8671,Sabado,2,2048-02-08,08:30:00,13:00:00
8672,Domingo,2,2048-02-09,08:30:00,13:00:00
8673,Lunes,1,2048-02-10,08:30:00,18:00:00
8674,Martes,1,2048-02-11,08:30:00,18:00:00
8675,Miercoles,1,2048-02-12,08:30:00,18:00:00
8676,Jueves,1,2048-02-13,08:30:00,18:00:00
8677,Viernes,1,2048-02-14,08:30:00,18:00:00
8678,Sabado,2,2048-02-15,08:30:00,13:00:00
8679,Domingo,2,2048-02-16,08:30:00,13:00:00
8680,Lunes,1,2048-02-17,08:30:00,18:00:00
8681,Martes,1,2048-02-18,08:30:00,18:00:00
8682,Miercoles,1,2048-02-19,08:30:00,18:00:00
8683,Jueves,1,2048-02-20,08:30:00,18:00:00
8684,Viernes,1,2048-02-21,08:30:00,18:00:00
8685,Sabado,2,2048-02-22,08:30:00,13:00:00
8686,Domingo,2,2048-02-23,08:30:00,13:00:00
8687,Lunes,1,2048-02-24,08:30:00,18:00:00
8688,Martes,1,2048-02-25,08:30:00,18:00:00
8689,Miercoles,1,2048-02-26,08:30:00,18:00:00
8690,Jueves,1,2048-02-27,08:30:00,18:00:00
8691,Viernes,1,2048-02-28,08:30:00,18:00:00
8692,Sabado,2,2048-02-29,08:30:00,13:00:00
8693,Domingo,2,2048-03-01,08:30:00,13:00:00
8694,Lunes,1,2048-03-02,08:30:00,18:00:00
8695,Martes,1,2048-03-03,08:30:00,18:00:00
8696,Miercoles,1,2048-03-04,08:30:00,18:00:00
8697,Jueves,1,2048-03-05,08:30:00,18:00:00
8698,Viernes,1,2048-03-06,08:30:00,18:00:00
8699,Sabado,2,2048-03-07,08:30:00,13:00:00
8700,Domingo,2,2048-03-08,08:30:00,13:00:00
8701,Lunes,1,2048-03-09,08:30:00,18:00:00
8702,Martes,1,2048-03-10,08:30:00,18:00:00
8703,Miercoles,1,2048-03-11,08:30:00,18:00:00
8704,Jueves,1,2048-03-12,08:30:00,18:00:00
8705,Viernes,1,2048-03-13,08:30:00,18:00:00
8706,Sabado,2,2048-03-14,08:30:00,13:00:00
8707,Domingo,2,2048-03-15,08:30:00,13:00:00
8708,Lunes,1,2048-03-16,08:30:00,18:00:00
8709,Martes,1,2048-03-17,08:30:00,18:00:00
8710,Miercoles,1,2048-03-18,08:30:00,18:00:00
8711,Jueves,1,2048-03-19,08:30:00,18:00:00
8712,Viernes,1,2048-03-20,08:30:00,18:00:00
8713,Sabado,2,2048-03-21,08:30:00,13:00:00
8714,Domingo,2,2048-03-22,08:30:00,13:00:00
8715,Lunes,1,2048-03-23,08:30:00,18:00:00
8716,Martes,1,2048-03-24,08:30:00,18:00:00
8717,Miercoles,1,2048-03-25,08:30:00,18:00:00
8718,Jueves,1,2048-03-26,08:30:00,18:00:00
8719,Viernes,1,2048-03-27,08:30:00,18:00:00
8720,Sabado,2,2048-03-28,08:30:00,13:00:00
8721,Domingo,2,2048-03-29,08:30:00,13:00:00
8722,Lunes,1,2048-03-30,08:30:00,18:00:00
8723,Martes,1,2048-03-31,08:30:00,18:00:00
8724,Miercoles,1,2048-04-01,08:30:00,18:00:00
8725,Jueves,1,2048-04-02,08:30:00,18:00:00
8726,Viernes,1,2048-04-03,08:30:00,18:00:00
8727,Sabado,2,2048-04-04,08:30:00,13:00:00
8728,Domingo,2,2048-04-05,08:30:00,13:00:00
8729,Lunes,1,2048-04-06,08:30:00,18:00:00
8730,Martes,1,2048-04-07,08:30:00,18:00:00
8731,Miercoles,1,2048-04-08,08:30:00,18:00:00
8732,Jueves,1,2048-04-09,08:30:00,18:00:00
8733,Viernes,1,2048-04-10,08:30:00,18:00:00
8734,Sabado,2,2048-04-11,08:30:00,13:00:00
8735,Domingo,2,2048-04-12,08:30:00,13:00:00
8736,Lunes,1,2048-04-13,08:30:00,18:00:00
8737,Martes,1,2048-04-14,08:30:00,18:00:00
8738,Miercoles,1,2048-04-15,08:30:00,18:00:00
8739,Jueves,1,2048-04-16,08:30:00,18:00:00
8740,Viernes,1,2048-04-17,08:30:00,18:00:00
8741,Sabado,2,2048-04-18,08:30:00,13:00:00
8742,Domingo,2,2048-04-19,08:30:00,13:00:00
8743,Lunes,1,2048-04-20,08:30:00,18:00:00
8744,Martes,1,2048-04-21,08:30:00,18:00:00
8745,Miercoles,1,2048-04-22,08:30:00,18:00:00
8746,Jueves,1,2048-04-23,08:30:00,18:00:00
8747,Viernes,1,2048-04-24,08:30:00,18:00:00
8748,Sabado,2,2048-04-25,08:30:00,13:00:00
8749,Domingo,2,2048-04-26,08:30:00,13:00:00
8750,Lunes,1,2048-04-27,08:30:00,18:00:00
8751,Martes,1,2048-04-28,08:30:00,18:00:00
8752,Miercoles,1,2048-04-29,08:30:00,18:00:00
8753,Jueves,1,2048-04-30,08:30:00,18:00:00
8754,Viernes,1,2048-05-01,08:30:00,18:00:00
8755,Sabado,2,2048-05-02,08:30:00,13:00:00
8756,Domingo,2,2048-05-03,08:30:00,13:00:00
8757,Lunes,1,2048-05-04,08:30:00,18:00:00
8758,Martes,1,2048-05-05,08:30:00,18:00:00
8759,Miercoles,1,2048-05-06,08:30:00,18:00:00
8760,Jueves,1,2048-05-07,08:30:00,18:00:00
8761,Viernes,1,2048-05-08,08:30:00,18:00:00
8762,Sabado,2,2048-05-09,08:30:00,13:00:00
8763,Domingo,2,2048-05-10,08:30:00,13:00:00
8764,Lunes,1,2048-05-11,08:30:00,18:00:00
8765,Martes,1,2048-05-12,08:30:00,18:00:00
8766,Miercoles,1,2048-05-13,08:30:00,18:00:00
8767,Jueves,1,2048-05-14,08:30:00,18:00:00
8768,Viernes,1,2048-05-15,08:30:00,18:00:00
8769,Sabado,2,2048-05-16,08:30:00,13:00:00
8770,Domingo,2,2048-05-17,08:30:00,13:00:00
8771,Lunes,1,2048-05-18,08:30:00,18:00:00
8772,Martes,1,2048-05-19,08:30:00,18:00:00
8773,Miercoles,1,2048-05-20,08:30:00,18:00:00
8774,Jueves,1,2048-05-21,08:30:00,18:00:00
8775,Viernes,1,2048-05-22,08:30:00,18:00:00
8776,Sabado,2,2048-05-23,08:30:00,13:00:00
8777,Domingo,2,2048-05-24,08:30:00,13:00:00
8778,Lunes,1,2048-05-25,08:30:00,18:00:00
8779,Martes,1,2048-05-26,08:30:00,18:00:00
8780,Miercoles,1,2048-05-27,08:30:00,18:00:00
8781,Jueves,1,2048-05-28,08:30:00,18:00:00
8782,Viernes,1,2048-05-29,08:30:00,18:00:00
8783,Sabado,2,2048-05-30,08:30:00,13:00:00
8784,Domingo,2,2048-05-31,08:30:00,13:00:00
8785,Lunes,1,2048-06-01,08:30:00,18:00:00
8786,Martes,1,2048-06-02,08:30:00,18:00:00
8787,Miercoles,1,2048-06-03,08:30:00,18:00:00
8788,Jueves,1,2048-06-04,08:30:00,18:00:00
8789,Viernes,1,2048-06-05,08:30:00,18:00:00
8790,Sabado,2,2048-06-06,08:30:00,13:00:00
8791,Domingo,2,2048-06-07,08:30:00,13:00:00
8792,Lunes,1,2048-06-08,08:30:00,18:00:00
8793,Martes,1,2048-06-09,08:30:00,18:00:00
8794,Miercoles,1,2048-06-10,08:30:00,18:00:00
8795,Jueves,1,2048-06-11,08:30:00,18:00:00
8796,Viernes,1,2048-06-12,08:30:00,18:00:00
8797,Sabado,2,2048-06-13,08:30:00,13:00:00
8798,Domingo,2,2048-06-14,08:30:00,13:00:00
8799,Lunes,1,2048-06-15,08:30:00,18:00:00
8800,Martes,1,2048-06-16,08:30:00,18:00:00
8801,Miercoles,1,2048-06-17,08:30:00,18:00:00
8802,Jueves,1,2048-06-18,08:30:00,18:00:00
8803,Viernes,1,2048-06-19,08:30:00,18:00:00
8804,Sabado,2,2048-06-20,08:30:00,13:00:00
8805,Domingo,2,2048-06-21,08:30:00,13:00:00
8806,Lunes,1,2048-06-22,08:30:00,18:00:00
8807,Martes,1,2048-06-23,08:30:00,18:00:00
8808,Miercoles,1,2048-06-24,08:30:00,18:00:00
8809,Jueves,1,2048-06-25,08:30:00,18:00:00
8810,Viernes,1,2048-06-26,08:30:00,18:00:00
8811,Sabado,2,2048-06-27,08:30:00,13:00:00
8812,Domingo,2,2048-06-28,08:30:00,13:00:00
8813,Lunes,1,2048-06-29,08:30:00,18:00:00
8814,Martes,1,2048-06-30,08:30:00,18:00:00
8815,Miercoles,1,2048-07-01,08:30:00,18:00:00
8816,Jueves,1,2048-07-02,08:30:00,18:00:00
8817,Viernes,1,2048-07-03,08:30:00,18:00:00
8818,Sabado,2,2048-07-04,08:30:00,13:00:00
8819,Domingo,2,2048-07-05,08:30:00,13:00:00
8820,Lunes,1,2048-07-06,08:30:00,18:00:00
8821,Martes,1,2048-07-07,08:30:00,18:00:00
8822,Miercoles,1,2048-07-08,08:30:00,18:00:00
8823,Jueves,1,2048-07-09,08:30:00,18:00:00
8824,Viernes,1,2048-07-10,08:30:00,18:00:00
8825,Sabado,2,2048-07-11,08:30:00,13:00:00
8826,Domingo,2,2048-07-12,08:30:00,13:00:00
8827,Lunes,1,2048-07-13,08:30:00,18:00:00
8828,Martes,1,2048-07-14,08:30:00,18:00:00
8829,Miercoles,1,2048-07-15,08:30:00,18:00:00
8830,Jueves,1,2048-07-16,08:30:00,18:00:00
8831,Viernes,1,2048-07-17,08:30:00,18:00:00
8832,Sabado,2,2048-07-18,08:30:00,13:00:00
8833,Domingo,2,2048-07-19,08:30:00,13:00:00
8834,Lunes,1,2048-07-20,08:30:00,18:00:00
8835,Martes,1,2048-07-21,08:30:00,18:00:00
8836,Miercoles,1,2048-07-22,08:30:00,18:00:00
8837,Jueves,1,2048-07-23,08:30:00,18:00:00
8838,Viernes,1,2048-07-24,08:30:00,18:00:00
8839,Sabado,2,2048-07-25,08:30:00,13:00:00
8840,Domingo,2,2048-07-26,08:30:00,13:00:00
8841,Lunes,1,2048-07-27,08:30:00,18:00:00
8842,Martes,1,2048-07-28,08:30:00,18:00:00
8843,Miercoles,1,2048-07-29,08:30:00,18:00:00
8844,Jueves,1,2048-07-30,08:30:00,18:00:00
8845,Viernes,1,2048-07-31,08:30:00,18:00:00
8846,Sabado,2,2048-08-01,08:30:00,13:00:00
8847,Domingo,2,2048-08-02,08:30:00,13:00:00
8848,Lunes,1,2048-08-03,08:30:00,18:00:00
8849,Martes,1,2048-08-04,08:30:00,18:00:00
8850,Miercoles,1,2048-08-05,08:30:00,18:00:00
8851,Jueves,1,2048-08-06,08:30:00,18:00:00
8852,Viernes,1,2048-08-07,08:30:00,18:00:00
8853,Sabado,2,2048-08-08,08:30:00,13:00:00
8854,Domingo,2,2048-08-09,08:30:00,13:00:00
8855,Lunes,1,2048-08-10,08:30:00,18:00:00
8856,Martes,1,2048-08-11,08:30:00,18:00:00
8857,Miercoles,1,2048-08-12,08:30:00,18:00:00
8858,Jueves,1,2048-08-13,08:30:00,18:00:00
8859,Viernes,1,2048-08-14,08:30:00,18:00:00
8860,Sabado,2,2048-08-15,08:30:00,13:00:00
8861,Domingo,2,2048-08-16,08:30:00,13:00:00
8862,Lunes,1,2048-08-17,08:30:00,18:00:00
8863,Martes,1,2048-08-18,08:30:00,18:00:00
8864,Miercoles,1,2048-08-19,08:30:00,18:00:00
8865,Jueves,1,2048-08-20,08:30:00,18:00:00
8866,Viernes,1,2048-08-21,08:30:00,18:00:00
8867,Sabado,2,2048-08-22,08:30:00,13:00:00
8868,Domingo,2,2048-08-23,08:30:00,13:00:00
8869,Lunes,1,2048-08-24,08:30:00,18:00:00
8870,Martes,1,2048-08-25,08:30:00,18:00:00
8871,Miercoles,1,2048-08-26,08:30:00,18:00:00
8872,Jueves,1,2048-08-27,08:30:00,18:00:00
8873,Viernes,1,2048-08-28,08:30:00,18:00:00
8874,Sabado,2,2048-08-29,08:30:00,13:00:00
8875,Domingo,2,2048-08-30,08:30:00,13:00:00
8876,Lunes,1,2048-08-31,08:30:00,18:00:00
8877,Martes,1,2048-09-01,08:30:00,18:00:00
8878,Miercoles,1,2048-09-02,08:30:00,18:00:00
8879,Jueves,1,2048-09-03,08:30:00,18:00:00
8880,Viernes,1,2048-09-04,08:30:00,18:00:00
8881,Sabado,2,2048-09-05,08:30:00,13:00:00
8882,Domingo,2,2048-09-06,08:30:00,13:00:00
8883,Lunes,1,2048-09-07,08:30:00,18:00:00
8884,Martes,1,2048-09-08,08:30:00,18:00:00
8885,Miercoles,1,2048-09-09,08:30:00,18:00:00
8886,Jueves,1,2048-09-10,08:30:00,18:00:00
8887,Viernes,1,2048-09-11,08:30:00,18:00:00
8888,Sabado,2,2048-09-12,08:30:00,13:00:00
8889,Domingo,2,2048-09-13,08:30:00,13:00:00
8890,Lunes,1,2048-09-14,08:30:00,18:00:00
8891,Martes,1,2048-09-15,08:30:00,18:00:00
8892,Miercoles,1,2048-09-16,08:30:00,18:00:00
8893,Jueves,1,2048-09-17,08:30:00,18:00:00
8894,Viernes,1,2048-09-18,08:30:00,18:00:00
8895,Sabado,2,2048-09-19,08:30:00,13:00:00
8896,Domingo,2,2048-09-20,08:30:00,13:00:00
8897,Lunes,1,2048-09-21,08:30:00,18:00:00
8898,Martes,1,2048-09-22,08:30:00,18:00:00
8899,Miercoles,1,2048-09-23,08:30:00,18:00:00
8900,Jueves,1,2048-09-24,08:30:00,18:00:00
8901,Viernes,1,2048-09-25,08:30:00,18:00:00
8902,Sabado,2,2048-09-26,08:30:00,13:00:00
8903,Domingo,2,2048-09-27,08:30:00,13:00:00
8904,Lunes,1,2048-09-28,08:30:00,18:00:00
8905,Martes,1,2048-09-29,08:30:00,18:00:00
8906,Miercoles,1,2048-09-30,08:30:00,18:00:00
8907,Jueves,1,2048-10-01,08:30:00,18:00:00
8908,Viernes,1,2048-10-02,08:30:00,18:00:00
8909,Sabado,2,2048-10-03,08:30:00,13:00:00
8910,Domingo,2,2048-10-04,08:30:00,13:00:00
8911,Lunes,1,2048-10-05,08:30:00,18:00:00
8912,Martes,1,2048-10-06,08:30:00,18:00:00
8913,Miercoles,1,2048-10-07,08:30:00,18:00:00
8914,Jueves,1,2048-10-08,08:30:00,18:00:00
8915,Viernes,1,2048-10-09,08:30:00,18:00:00
8916,Sabado,2,2048-10-10,08:30:00,13:00:00
8917,Domingo,2,2048-10-11,08:30:00,13:00:00
8918,Lunes,1,2048-10-12,08:30:00,18:00:00
8919,Martes,1,2048-10-13,08:30:00,18:00:00
8920,Miercoles,1,2048-10-14,08:30:00,18:00:00
8921,Jueves,1,2048-10-15,08:30:00,18:00:00
8922,Viernes,1,2048-10-16,08:30:00,18:00:00
8923,Sabado,2,2048-10-17,08:30:00,13:00:00
8924,Domingo,2,2048-10-18,08:30:00,13:00:00
8925,Lunes,1,2048-10-19,08:30:00,18:00:00
8926,Martes,1,2048-10-20,08:30:00,18:00:00
8927,Miercoles,1,2048-10-21,08:30:00,18:00:00
8928,Jueves,1,2048-10-22,08:30:00,18:00:00
8929,Viernes,1,2048-10-23,08:30:00,18:00:00
8930,Sabado,2,2048-10-24,08:30:00,13:00:00
8931,Domingo,2,2048-10-25,08:30:00,13:00:00
8932,Lunes,1,2048-10-26,08:30:00,18:00:00
8933,Martes,1,2048-10-27,08:30:00,18:00:00
8934,Miercoles,1,2048-10-28,08:30:00,18:00:00
8935,Jueves,1,2048-10-29,08:30:00,18:00:00
8936,Viernes,1,2048-10-30,08:30:00,18:00:00
8937,Sabado,2,2048-10-31,08:30:00,13:00:00
8938,Domingo,2,2048-11-01,08:30:00,13:00:00
8939,Lunes,1,2048-11-02,08:30:00,18:00:00
8940,Martes,1,2048-11-03,08:30:00,18:00:00
8941,Miercoles,1,2048-11-04,08:30:00,18:00:00
8942,Jueves,1,2048-11-05,08:30:00,18:00:00
8943,Viernes,1,2048-11-06,08:30:00,18:00:00
8944,Sabado,2,2048-11-07,08:30:00,13:00:00
8945,Domingo,2,2048-11-08,08:30:00,13:00:00
8946,Lunes,1,2048-11-09,08:30:00,18:00:00
8947,Martes,1,2048-11-10,08:30:00,18:00:00
8948,Miercoles,1,2048-11-11,08:30:00,18:00:00
8949,Jueves,1,2048-11-12,08:30:00,18:00:00
8950,Viernes,1,2048-11-13,08:30:00,18:00:00
8951,Sabado,2,2048-11-14,08:30:00,13:00:00
8952,Domingo,2,2048-11-15,08:30:00,13:00:00
8953,Lunes,1,2048-11-16,08:30:00,18:00:00
8954,Martes,1,2048-11-17,08:30:00,18:00:00
8955,Miercoles,1,2048-11-18,08:30:00,18:00:00
8956,Jueves,1,2048-11-19,08:30:00,18:00:00
8957,Viernes,1,2048-11-20,08:30:00,18:00:00
8958,Sabado,2,2048-11-21,08:30:00,13:00:00
8959,Domingo,2,2048-11-22,08:30:00,13:00:00
8960,Lunes,1,2048-11-23,08:30:00,18:00:00
8961,Martes,1,2048-11-24,08:30:00,18:00:00
8962,Miercoles,1,2048-11-25,08:30:00,18:00:00
8963,Jueves,1,2048-11-26,08:30:00,18:00:00
8964,Viernes,1,2048-11-27,08:30:00,18:00:00
8965,Sabado,2,2048-11-28,08:30:00,13:00:00
8966,Domingo,2,2048-11-29,08:30:00,13:00:00
8967,Lunes,1,2048-11-30,08:30:00,18:00:00
8968,Martes,1,2048-12-01,08:30:00,18:00:00
8969,Miercoles,1,2048-12-02,08:30:00,18:00:00
8970,Jueves,1,2048-12-03,08:30:00,18:00:00
8971,Viernes,1,2048-12-04,08:30:00,18:00:00
8972,Sabado,2,2048-12-05,08:30:00,13:00:00
8973,Domingo,2,2048-12-06,08:30:00,13:00:00
8974,Lunes,1,2048-12-07,08:30:00,18:00:00
8975,Martes,1,2048-12-08,08:30:00,18:00:00
8976,Miercoles,1,2048-12-09,08:30:00,18:00:00
8977,Jueves,1,2048-12-10,08:30:00,18:00:00
8978,Viernes,1,2048-12-11,08:30:00,18:00:00
8979,Sabado,2,2048-12-12,08:30:00,13:00:00
8980,Domingo,2,2048-12-13,08:30:00,13:00:00
8981,Lunes,1,2048-12-14,08:30:00,18:00:00
8982,Martes,1,2048-12-15,08:30:00,18:00:00
8983,Miercoles,1,2048-12-16,08:30:00,18:00:00
8984,Jueves,1,2048-12-17,08:30:00,18:00:00
8985,Viernes,1,2048-12-18,08:30:00,18:00:00
8986,Sabado,2,2048-12-19,08:30:00,13:00:00
8987,Domingo,2,2048-12-20,08:30:00,13:00:00
8988,Lunes,1,2048-12-21,08:30:00,18:00:00
8989,Martes,1,2048-12-22,08:30:00,18:00:00
8990,Miercoles,1,2048-12-23,08:30:00,18:00:00
8991,Jueves,1,2048-12-24,08:30:00,18:00:00
8992,Viernes,1,2048-12-25,08:30:00,18:00:00
8993,Sabado,2,2048-12-26,08:30:00,13:00:00
8994,Domingo,2,2048-12-27,08:30:00,13:00:00
8995,Lunes,1,2048-12-28,08:30:00,18:00:00
8996,Martes,1,2048-12-29,08:30:00,18:00:00
8997,Miercoles,1,2048-12-30,08:30:00,18:00:00
8998,Jueves,1,2048-12-31,08:30:00,18:00:00
8999,Viernes,1,2049-01-01,08:30:00,18:00:00
9000,Sabado,2,2049-01-02,08:30:00,13:00:00
9001,Domingo,2,2049-01-03,08:30:00,13:00:00
9002,Lunes,1,2049-01-04,08:30:00,18:00:00
9003,Martes,1,2049-01-05,08:30:00,18:00:00
9004,Miercoles,1,2049-01-06,08:30:00,18:00:00
9005,Jueves,1,2049-01-07,08:30:00,18:00:00
9006,Viernes,1,2049-01-08,08:30:00,18:00:00
9007,Sabado,2,2049-01-09,08:30:00,13:00:00
9008,Domingo,2,2049-01-10,08:30:00,13:00:00
9009,Lunes,1,2049-01-11,08:30:00,18:00:00
9010,Martes,1,2049-01-12,08:30:00,18:00:00
9011,Miercoles,1,2049-01-13,08:30:00,18:00:00
9012,Jueves,1,2049-01-14,08:30:00,18:00:00
9013,Viernes,1,2049-01-15,08:30:00,18:00:00
9014,Sabado,2,2049-01-16,08:30:00,13:00:00
9015,Domingo,2,2049-01-17,08:30:00,13:00:00
9016,Lunes,1,2049-01-18,08:30:00,18:00:00
9017,Martes,1,2049-01-19,08:30:00,18:00:00
9018,Miercoles,1,2049-01-20,08:30:00,18:00:00
9019,Jueves,1,2049-01-21,08:30:00,18:00:00
9020,Viernes,1,2049-01-22,08:30:00,18:00:00
9021,Sabado,2,2049-01-23,08:30:00,13:00:00
9022,Domingo,2,2049-01-24,08:30:00,13:00:00
9023,Lunes,1,2049-01-25,08:30:00,18:00:00
9024,Martes,1,2049-01-26,08:30:00,18:00:00
9025,Miercoles,1,2049-01-27,08:30:00,18:00:00
9026,Jueves,1,2049-01-28,08:30:00,18:00:00
9027,Viernes,1,2049-01-29,08:30:00,18:00:00
9028,Sabado,2,2049-01-30,08:30:00,13:00:00
9029,Domingo,2,2049-01-31,08:30:00,13:00:00
9030,Lunes,1,2049-02-01,08:30:00,18:00:00
9031,Martes,1,2049-02-02,08:30:00,18:00:00
9032,Miercoles,1,2049-02-03,08:30:00,18:00:00
9033,Jueves,1,2049-02-04,08:30:00,18:00:00
9034,Viernes,1,2049-02-05,08:30:00,18:00:00
9035,Sabado,2,2049-02-06,08:30:00,13:00:00
9036,Domingo,2,2049-02-07,08:30:00,13:00:00
9037,Lunes,1,2049-02-08,08:30:00,18:00:00
9038,Martes,1,2049-02-09,08:30:00,18:00:00
9039,Miercoles,1,2049-02-10,08:30:00,18:00:00
9040,Jueves,1,2049-02-11,08:30:00,18:00:00
9041,Viernes,1,2049-02-12,08:30:00,18:00:00
9042,Sabado,2,2049-02-13,08:30:00,13:00:00
9043,Domingo,2,2049-02-14,08:30:00,13:00:00
9044,Lunes,1,2049-02-15,08:30:00,18:00:00
9045,Martes,1,2049-02-16,08:30:00,18:00:00
9046,Miercoles,1,2049-02-17,08:30:00,18:00:00
9047,Jueves,1,2049-02-18,08:30:00,18:00:00
9048,Viernes,1,2049-02-19,08:30:00,18:00:00
9049,Sabado,2,2049-02-20,08:30:00,13:00:00
9050,Domingo,2,2049-02-21,08:30:00,13:00:00
9051,Lunes,1,2049-02-22,08:30:00,18:00:00
9052,Martes,1,2049-02-23,08:30:00,18:00:00
9053,Miercoles,1,2049-02-24,08:30:00,18:00:00
9054,Jueves,1,2049-02-25,08:30:00,18:00:00
9055,Viernes,1,2049-02-26,08:30:00,18:00:00
9056,Sabado,2,2049-02-27,08:30:00,13:00:00
9057,Domingo,2,2049-02-28,08:30:00,13:00:00
9058,Lunes,1,2049-03-01,08:30:00,18:00:00
9059,Martes,1,2049-03-02,08:30:00,18:00:00
9060,Miercoles,1,2049-03-03,08:30:00,18:00:00
9061,Jueves,1,2049-03-04,08:30:00,18:00:00
9062,Viernes,1,2049-03-05,08:30:00,18:00:00
9063,Sabado,2,2049-03-06,08:30:00,13:00:00
9064,Domingo,2,2049-03-07,08:30:00,13:00:00
9065,Lunes,1,2049-03-08,08:30:00,18:00:00
9066,Martes,1,2049-03-09,08:30:00,18:00:00
9067,Miercoles,1,2049-03-10,08:30:00,18:00:00
9068,Jueves,1,2049-03-11,08:30:00,18:00:00
9069,Viernes,1,2049-03-12,08:30:00,18:00:00
9070,Sabado,2,2049-03-13,08:30:00,13:00:00
9071,Domingo,2,2049-03-14,08:30:00,13:00:00
9072,Lunes,1,2049-03-15,08:30:00,18:00:00
9073,Martes,1,2049-03-16,08:30:00,18:00:00
9074,Miercoles,1,2049-03-17,08:30:00,18:00:00
9075,Jueves,1,2049-03-18,08:30:00,18:00:00
9076,Viernes,1,2049-03-19,08:30:00,18:00:00
9077,Sabado,2,2049-03-20,08:30:00,13:00:00
9078,Domingo,2,2049-03-21,08:30:00,13:00:00
9079,Lunes,1,2049-03-22,08:30:00,18:00:00
9080,Martes,1,2049-03-23,08:30:00,18:00:00
9081,Miercoles,1,2049-03-24,08:30:00,18:00:00
9082,Jueves,1,2049-03-25,08:30:00,18:00:00
9083,Viernes,1,2049-03-26,08:30:00,18:00:00
9084,Sabado,2,2049-03-27,08:30:00,13:00:00
9085,Domingo,2,2049-03-28,08:30:00,13:00:00
9086,Lunes,1,2049-03-29,08:30:00,18:00:00
9087,Martes,1,2049-03-30,08:30:00,18:00:00
9088,Miercoles,1,2049-03-31,08:30:00,18:00:00
9089,Jueves,1,2049-04-01,08:30:00,18:00:00
9090,Viernes,1,2049-04-02,08:30:00,18:00:00
9091,Sabado,2,2049-04-03,08:30:00,13:00:00
9092,Domingo,2,2049-04-04,08:30:00,13:00:00
9093,Lunes,1,2049-04-05,08:30:00,18:00:00
9094,Martes,1,2049-04-06,08:30:00,18:00:00
9095,Miercoles,1,2049-04-07,08:30:00,18:00:00
9096,Jueves,1,2049-04-08,08:30:00,18:00:00
9097,Viernes,1,2049-04-09,08:30:00,18:00:00
9098,Sabado,2,2049-04-10,08:30:00,13:00:00
9099,Domingo,2,2049-04-11,08:30:00,13:00:00
9100,Lunes,1,2049-04-12,08:30:00,18:00:00
9101,Martes,1,2049-04-13,08:30:00,18:00:00
9102,Miercoles,1,2049-04-14,08:30:00,18:00:00
9103,Jueves,1,2049-04-15,08:30:00,18:00:00
9104,Viernes,1,2049-04-16,08:30:00,18:00:00
9105,Sabado,2,2049-04-17,08:30:00,13:00:00
9106,Domingo,2,2049-04-18,08:30:00,13:00:00
9107,Lunes,1,2049-04-19,08:30:00,18:00:00
9108,Martes,1,2049-04-20,08:30:00,18:00:00
9109,Miercoles,1,2049-04-21,08:30:00,18:00:00
9110,Jueves,1,2049-04-22,08:30:00,18:00:00
9111,Viernes,1,2049-04-23,08:30:00,18:00:00
9112,Sabado,2,2049-04-24,08:30:00,13:00:00
9113,Domingo,2,2049-04-25,08:30:00,13:00:00
9114,Lunes,1,2049-04-26,08:30:00,18:00:00
9115,Martes,1,2049-04-27,08:30:00,18:00:00
9116,Miercoles,1,2049-04-28,08:30:00,18:00:00
9117,Jueves,1,2049-04-29,08:30:00,18:00:00
9118,Viernes,1,2049-04-30,08:30:00,18:00:00
9119,Sabado,2,2049-05-01,08:30:00,13:00:00
9120,Domingo,2,2049-05-02,08:30:00,13:00:00
9121,Lunes,1,2049-05-03,08:30:00,18:00:00
9122,Martes,1,2049-05-04,08:30:00,18:00:00
9123,Miercoles,1,2049-05-05,08:30:00,18:00:00
9124,Jueves,1,2049-05-06,08:30:00,18:00:00
9125,Viernes,1,2049-05-07,08:30:00,18:00:00
9126,Sabado,2,2049-05-08,08:30:00,13:00:00
9127,Domingo,2,2049-05-09,08:30:00,13:00:00
9128,Lunes,1,2049-05-10,08:30:00,18:00:00
9129,Martes,1,2049-05-11,08:30:00,18:00:00
9130,Miercoles,1,2049-05-12,08:30:00,18:00:00
9131,Jueves,1,2049-05-13,08:30:00,18:00:00
9132,Viernes,1,2049-05-14,08:30:00,18:00:00
9133,Sabado,2,2049-05-15,08:30:00,13:00:00
9134,Domingo,2,2049-05-16,08:30:00,13:00:00
9135,Lunes,1,2049-05-17,08:30:00,18:00:00
9136,Martes,1,2049-05-18,08:30:00,18:00:00
9137,Miercoles,1,2049-05-19,08:30:00,18:00:00
9138,Jueves,1,2049-05-20,08:30:00,18:00:00
9139,Viernes,1,2049-05-21,08:30:00,18:00:00
9140,Sabado,2,2049-05-22,08:30:00,13:00:00
9141,Domingo,2,2049-05-23,08:30:00,13:00:00
9142,Lunes,1,2049-05-24,08:30:00,18:00:00
